Date,User_ID,Food_Item,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml)
2024-01-16,24,Chips,Snacks,564,45.6,7.1,40.9,7.4,41.8,457,141,Snack,586
2024-09-10,169,Chicken Breast,Meat,594,9.0,12.9,2.5,1.4,6.3,270,299,Lunch,398
2024-03-27,944,Pasta,Grains,459,4.3,11.1,19.6,2.4,26.8,721,192,Breakfast,318
2024-04-24,743,Orange,Fruits,303,44.0,67.9,33.3,6.5,49.4,461,182,Breakfast,603
2024-03-04,222,Yogurt,Dairy,60,4.0,14.5,48.5,9.4,34.3,352,18,Dinner,146
2024-04-09,10,Salmon,Meat,216,10.8,78.5,20.0,9.1,14.8,400,159,Breakfast,888
2024-08-01,376,Paneer,Dairy,520,1.7,81.9,45.6,3.9,31.9,146,139,Breakfast,266
2024-04-15,401,Grapes,Fruits,441,15.0,54.9,39.5,8.2,42.9,611,12,Breakfast,647
2024-06-24,167,Pork Chop,Meat,228,13.7,48.8,45.7,8.7,49.5,34,235,Lunch,786
2024-04-29,102,Beef Steak,Meat,383,40.4,90.4,6.4,6.6,47.5,648,189,Lunch,382
2024-04-30,61,Potato,Vegetables,80,3.6,79.4,20.3,6.7,15.5,945,138,Breakfast,772
2024-09-13,244,Milkshake,Beverages,393,49.2,78.7,21.7,1.9,33.8,985,176,Breakfast,797
2024-08-13,192,Oats,Grains,342,1.9,89.6,43.3,8.7,11.8,779,62,Snack,319
2024-02-13,765,Chips,Snacks,494,15.3,62.5,21.4,2.0,9.8,697,61,Snack,807
2024-06-01,461,Nuts,Snacks,316,10.5,18.2,13.2,1.8,38.4,571,184,Snack,316
2024-12-13,108,Pasta,Grains,407,13.1,64.6,18.6,3.6,14.3,870,115,Breakfast,308
2024-12-28,701,Tomato,Vegetables,301,3.0,82.3,11.1,7.2,43.8,317,136,Snack,225
2024-07-15,729,Nuts,Snacks,534,27.4,5.8,23.8,4.3,1.3,132,83,Lunch,994
2024-12-13,488,Carrot,Vegetables,417,41.7,34.2,24.2,2.2,32.3,122,41,Dinner,355
2024-12-12,320,Broccoli,Vegetables,197,12.1,61.3,10.1,0.2,32.0,488,113,Dinner,333
2024-12-27,663,Milkshake,Beverages,571,21.8,63.1,37.2,2.8,46.8,347,25,Lunch,287
2024-02-14,235,Potato,Vegetables,452,47.6,85.9,2.2,1.4,6.5,976,78,Snack,565
2024-06-19,433,Orange,Fruits,201,9.6,57.9,43.8,6.5,48.4,299,46,Snack,429
2024-10-06,670,Cookies,Snacks,464,47.3,27.9,32.4,8.6,43.5,952,183,Lunch,422
2024-05-02,245,Popcorn,Snacks,288,20.8,10.0,10.0,0.1,32.7,936,70,Lunch,707
2024-10-23,783,Orange Juice,Beverages,246,40.0,23.0,33.3,9.8,13.7,341,252,Breakfast,665
2024-03-12,409,Orange Juice,Beverages,383,6.9,90.3,19.6,5.2,17.4,816,210,Breakfast,767
2024-08-28,667,Potato,Vegetables,234,44.7,49.9,18.1,4.0,23.5,239,199,Breakfast,609
2024-02-09,593,Broccoli,Vegetables,68,35.9,71.7,1.4,5.1,3.1,156,195,Lunch,563
2024-12-06,238,Salmon,Meat,464,29.3,53.4,16.3,3.8,35.7,271,175,Snack,673
2024-04-21,868,Banana,Fruits,115,23.5,14.7,5.2,2.7,7.0,789,136,Dinner,725
2024-06-29,848,Carrot,Vegetables,528,42.3,76.9,42.7,6.6,36.6,688,149,Breakfast,728
2024-01-18,108,Eggs,Meat,584,46.3,11.2,29.4,5.9,16.8,68,154,Lunch,519
2024-09-01,463,Grapes,Fruits,462,49.6,20.7,33.9,2.7,40.9,660,177,Snack,745
2024-04-21,787,Eggs,Meat,114,23.7,52.2,24.7,9.8,10.8,31,149,Lunch,167
2024-06-04,578,Quinoa,Grains,152,21.3,66.5,38.3,1.5,16.2,766,81,Snack,859
2024-11-26,900,Eggs,Meat,324,6.2,7.0,45.0,7.2,26.9,644,165,Breakfast,871
2024-08-08,169,Nuts,Snacks,87,8.8,8.9,40.8,6.2,15.0,512,236,Lunch,982
2024-06-14,884,Oats,Grains,82,5.1,15.1,17.4,6.2,0.7,408,115,Breakfast,806
2024-05-08,437,Milkshake,Beverages,545,21.4,94.2,37.4,1.5,18.5,954,252,Dinner,536
2024-04-16,83,Chips,Snacks,396,47.0,67.0,38.5,1.4,37.6,3,243,Dinner,259
2024-04-25,197,Pork Chop,Meat,568,33.2,30.1,31.6,4.3,1.2,661,187,Breakfast,814
2024-10-26,31,Banana,Fruits,464,37.9,77.9,12.0,4.7,36.7,92,251,Dinner,754
2024-02-27,331,Milkshake,Beverages,350,14.3,78.6,44.5,4.0,15.5,844,44,Dinner,186
2024-06-08,361,Tomato,Vegetables,229,44.7,66.3,49.0,1.3,17.6,667,194,Lunch,444
2024-09-17,276,Milkshake,Beverages,114,19.2,17.8,33.0,1.2,19.4,777,12,Breakfast,973
2024-05-17,770,Nuts,Snacks,92,21.8,78.8,32.0,5.2,46.0,686,245,Dinner,398
2024-10-30,350,Orange,Fruits,122,28.7,85.6,6.4,6.1,19.2,73,90,Lunch,246
2024-07-20,955,Rice,Grains,554,49.3,56.3,5.6,7.0,1.0,268,236,Breakfast,445
2024-04-04,700,Butter,Dairy,294,15.9,57.9,24.6,8.4,32.9,538,131,Lunch,987
2024-08-02,586,Yogurt,Dairy,73,14.4,52.5,12.1,2.8,29.8,361,49,Snack,239
2024-09-27,258,Grapes,Fruits,433,33.5,32.0,37.8,9.4,34.1,671,64,Lunch,414
2024-09-17,650,Oats,Grains,241,10.8,71.9,5.5,8.9,17.3,854,190,Breakfast,286
2024-01-07,827,Cheese,Dairy,507,19.2,32.8,13.4,1.7,38.9,7,180,Dinner,153
2024-01-27,751,Orange,Fruits,185,18.8,26.2,41.0,3.8,26.8,453,180,Dinner,379
2024-07-25,608,Broccoli,Vegetables,387,38.2,61.8,30.6,2.6,47.3,926,243,Dinner,733
2024-07-29,334,Rice,Grains,344,32.5,90.6,49.0,6.5,35.6,915,195,Snack,842
2024-09-04,660,Popcorn,Snacks,264,47.3,12.5,24.7,9.4,23.1,644,283,Lunch,401
2024-03-14,394,Broccoli,Vegetables,68,25.2,34.0,9.9,0.4,37.2,989,173,Breakfast,695
2024-06-24,554,Chocolate,Snacks,226,35.1,55.6,31.6,7.9,39.6,81,71,Snack,531
2024-03-31,164,Broccoli,Vegetables,543,1.0,14.0,21.2,5.6,47.9,888,164,Lunch,983
2024-11-02,86,Potato,Vegetables,584,37.5,95.0,48.0,3.0,33.8,266,210,Dinner,359
2024-03-05,337,Tomato,Vegetables,483,19.7,69.1,22.5,7.2,27.2,195,26,Dinner,994
2024-03-10,450,Coffee,Beverages,577,16.2,25.7,17.0,5.4,38.8,553,252,Breakfast,390
2024-01-15,286,Chips,Snacks,597,24.5,75.8,5.1,3.1,9.0,334,269,Lunch,549
2024-10-24,666,Milk,Dairy,566,11.7,20.2,41.4,9.5,3.3,272,23,Snack,416
2024-09-23,247,Potato,Vegetables,593,44.9,48.7,19.4,3.9,1.4,424,181,Breakfast,123
2024-08-28,669,Broccoli,Vegetables,523,21.0,83.0,15.8,4.9,2.1,757,167,Dinner,395
2024-05-14,220,Grapes,Fruits,572,25.7,35.4,34.7,3.2,41.1,802,227,Breakfast,897
2024-10-12,623,Cheese,Dairy,457,26.5,56.4,8.0,8.7,9.6,918,116,Dinner,769
2024-03-19,84,Chocolate,Snacks,512,43.2,43.6,2.6,3.5,21.7,862,5,Lunch,243
2024-08-18,229,Banana,Fruits,104,36.1,69.9,41.8,6.2,7.5,376,299,Lunch,447
2024-12-17,299,Nuts,Snacks,417,21.9,25.6,23.6,8.9,38.6,317,37,Lunch,144
2024-02-04,460,Salmon,Meat,348,34.2,65.4,8.7,1.5,48.1,387,234,Snack,526
2024-12-14,642,Pasta,Grains,153,25.1,87.8,48.8,5.0,3.6,2,1,Lunch,734
2024-12-31,781,Pasta,Grains,135,20.8,7.6,28.1,7.1,39.1,322,224,Dinner,874
2024-02-27,872,Paneer,Dairy,70,42.7,80.4,7.2,7.7,3.2,751,69,Lunch,980
2024-08-28,396,Yogurt,Dairy,201,3.6,22.4,23.3,2.4,46.0,849,244,Breakfast,947
2024-01-22,592,Milk,Dairy,482,40.3,92.7,49.8,8.6,16.1,172,62,Snack,719
2024-07-12,461,Paneer,Dairy,156,15.9,88.3,9.4,3.3,40.8,816,168,Dinner,300
2024-10-13,397,Quinoa,Grains,462,4.5,61.1,46.1,0.8,1.4,334,221,Breakfast,606
2024-01-21,259,Chips,Snacks,62,23.1,74.8,35.7,6.9,33.5,911,234,Lunch,261
2024-11-18,347,Salmon,Meat,528,43.3,55.1,42.8,6.4,23.9,887,137,Breakfast,625
2024-12-11,895,Coffee,Beverages,576,27.2,61.3,17.5,2.0,14.0,436,285,Dinner,283
2024-05-20,261,Pasta,Grains,213,14.2,67.0,11.8,5.6,15.4,591,112,Lunch,195
2024-06-20,301,Milkshake,Beverages,473,30.3,60.1,25.9,5.0,0.2,622,190,Dinner,657
2024-03-24,586,Bread,Grains,375,15.1,55.6,41.1,6.2,34.9,18,237,Dinner,863
2024-02-20,766,Broccoli,Vegetables,158,27.8,57.7,25.2,1.4,40.5,816,42,Lunch,835
2024-11-13,684,Chicken Breast,Meat,512,28.4,72.4,25.1,6.8,23.5,882,133,Breakfast,649
2024-09-28,412,Tomato,Vegetables,149,40.3,37.2,15.1,3.8,36.6,635,286,Snack,536
2024-05-28,166,Pork Chop,Meat,489,9.7,48.3,21.8,7.5,47.4,623,291,Breakfast,350
2024-06-23,878,Strawberry,Fruits,299,12.9,10.8,18.6,2.8,24.8,877,58,Lunch,333
2024-10-03,558,Coffee,Beverages,491,34.9,72.7,47.0,3.6,25.3,506,42,Snack,365
2024-01-16,256,Popcorn,Snacks,169,29.9,36.9,23.6,8.1,41.5,633,290,Breakfast,387
2024-01-20,482,Water,Beverages,451,45.3,77.6,15.2,5.4,37.4,128,255,Breakfast,941
2024-03-06,911,Rice,Grains,501,25.1,54.7,49.5,9.1,25.9,563,58,Snack,250
2024-12-26,161,Banana,Fruits,533,22.7,75.7,30.7,5.2,38.3,429,124,Breakfast,357
2024-11-10,779,Banana,Fruits,471,27.6,70.6,34.8,0.4,9.7,245,63,Dinner,502
2024-06-11,971,Butter,Dairy,343,36.2,47.5,25.9,4.0,28.2,960,238,Dinner,288
2024-11-16,172,Orange,Fruits,420,5.1,58.6,26.8,7.3,15.0,981,180,Breakfast,140
2024-05-21,273,Tomato,Vegetables,329,38.4,37.6,26.8,4.0,8.5,419,82,Dinner,522
2024-11-29,55,Pasta,Grains,284,21.6,21.6,37.0,8.2,19.2,667,79,Breakfast,948
2024-11-29,87,Rice,Grains,588,32.4,97.3,49.0,2.9,37.7,71,244,Lunch,143
2024-12-20,822,Cookies,Snacks,208,16.4,52.8,33.8,3.8,35.0,911,35,Dinner,555
2024-05-29,25,Nuts,Snacks,541,33.1,22.9,39.3,9.2,40.7,670,64,Snack,300
2024-12-09,231,Chocolate,Snacks,566,46.2,27.2,20.1,6.7,2.6,878,78,Snack,384
2024-04-16,229,Milkshake,Beverages,138,22.1,69.3,16.8,2.1,24.2,234,138,Lunch,357
2024-02-08,484,Nuts,Snacks,139,22.6,93.7,35.2,2.3,33.4,736,59,Snack,125
2024-05-19,449,Coffee,Beverages,58,10.3,28.4,31.1,5.0,5.4,941,73,Snack,135
2024-01-13,349,Popcorn,Snacks,587,40.0,51.6,36.8,6.1,4.4,365,192,Lunch,851
2024-05-13,532,Chocolate,Snacks,205,26.8,70.1,14.8,6.9,6.3,273,69,Snack,782
2024-08-30,911,Eggs,Meat,470,33.3,29.8,4.4,9.6,9.9,164,276,Breakfast,604
2024-06-16,346,Tomato,Vegetables,205,12.0,47.1,15.3,5.7,39.9,599,199,Snack,491
2024-03-21,413,Paneer,Dairy,527,16.2,15.9,12.8,7.7,47.1,252,276,Lunch,627
2024-09-05,849,Grapes,Fruits,230,7.1,90.3,23.3,5.2,4.5,399,202,Lunch,549
2024-05-13,300,Beef Steak,Meat,591,7.6,92.6,1.6,7.8,6.4,691,263,Lunch,429
2024-11-09,869,Pasta,Grains,286,40.8,58.2,42.6,2.7,17.9,317,204,Breakfast,704
2024-07-22,415,Cookies,Snacks,276,9.5,75.3,25.8,0.5,27.3,923,284,Lunch,238
2024-11-12,431,Cheese,Dairy,118,30.6,99.4,30.1,8.0,10.0,818,55,Snack,751
2024-09-25,474,Popcorn,Snacks,556,47.2,22.1,33.1,2.2,39.0,757,235,Lunch,669
2024-05-04,803,Strawberry,Fruits,231,11.8,98.8,44.3,5.2,3.2,209,50,Dinner,162
2024-10-20,457,Salmon,Meat,63,17.9,69.6,31.7,3.2,43.9,60,251,Breakfast,143
2024-09-25,576,Potato,Vegetables,561,45.5,79.6,46.9,8.2,42.9,400,232,Snack,146
2024-06-24,584,Oats,Grains,432,42.1,97.6,15.2,9.1,26.4,530,119,Breakfast,774
2024-08-10,473,Rice,Grains,564,14.0,22.6,36.8,3.2,34.9,168,173,Snack,770
2024-06-16,722,Rice,Grains,437,37.4,67.0,49.5,0.8,11.9,945,139,Dinner,252
2024-11-26,670,Chips,Snacks,171,11.9,30.1,4.2,3.2,5.5,850,254,Breakfast,153
2024-02-25,648,Chicken Breast,Meat,279,6.8,21.0,5.8,8.6,46.6,539,153,Snack,389
2024-06-05,383,Yogurt,Dairy,194,38.3,49.7,40.5,0.1,30.4,913,149,Breakfast,688
2024-11-26,124,Spinach,Vegetables,469,4.9,28.7,20.6,5.8,24.1,1000,107,Lunch,552
2024-06-14,951,Water,Beverages,273,8.1,29.0,29.2,3.9,5.7,856,118,Snack,223
2024-08-27,338,Salmon,Meat,218,29.3,13.7,30.3,8.0,39.5,152,269,Lunch,947
2024-06-21,595,Broccoli,Vegetables,246,11.3,56.1,34.1,8.8,39.3,738,25,Breakfast,530
2024-03-14,366,Beef Steak,Meat,211,45.4,74.1,16.4,3.3,13.7,786,144,Dinner,905
2024-06-28,757,Chicken Breast,Meat,216,13.3,56.9,46.1,5.2,2.3,836,121,Dinner,982
2024-08-28,463,Cookies,Snacks,236,28.0,46.1,25.0,9.3,7.1,308,74,Breakfast,721
2024-08-08,328,Coffee,Beverages,257,7.2,73.7,9.0,6.7,11.1,816,244,Dinner,937
2024-01-28,593,Carrot,Vegetables,565,1.6,71.1,29.9,0.2,5.0,5,48,Snack,459
2024-01-11,994,Eggs,Meat,552,16.3,80.3,11.4,4.0,20.3,556,114,Dinner,742
2024-06-28,133,Potato,Vegetables,488,30.0,27.3,27.2,8.6,15.4,327,199,Lunch,774
2024-02-01,377,Yogurt,Dairy,124,44.9,48.1,3.6,9.7,0.2,385,207,Breakfast,663
2024-08-20,143,Green Tea,Beverages,505,26.9,11.5,37.5,2.8,33.5,77,25,Dinner,994
2024-03-04,59,Coffee,Beverages,543,36.7,71.6,49.1,0.9,23.8,622,281,Dinner,756
2024-02-24,184,Chips,Snacks,417,37.2,47.7,34.6,3.9,26.2,216,290,Snack,735
2024-05-04,36,Green Tea,Beverages,403,21.1,65.0,47.4,6.8,43.4,513,239,Dinner,764
2024-07-04,766,Cheese,Dairy,308,20.4,64.9,6.4,8.8,0.3,695,103,Dinner,989
2024-03-24,858,Chips,Snacks,455,37.2,81.3,49.2,5.0,21.2,208,249,Lunch,577
2024-04-05,664,Cookies,Snacks,244,36.5,6.8,9.5,4.9,10.7,215,249,Snack,209
2024-05-05,143,Popcorn,Snacks,358,27.6,88.6,37.4,7.6,15.6,316,90,Breakfast,959
2024-04-27,177,Popcorn,Snacks,122,9.2,72.1,15.2,4.1,13.0,404,46,Breakfast,290
2024-02-15,440,Apple,Fruits,107,23.0,78.2,11.5,7.8,31.6,622,110,Breakfast,170
2024-05-15,512,Cookies,Snacks,563,24.7,92.3,18.6,8.4,8.8,339,213,Breakfast,693
2024-08-02,492,Beef Steak,Meat,487,31.6,15.5,11.2,7.0,5.8,681,251,Breakfast,660
2024-11-04,59,Cookies,Snacks,349,25.9,78.1,8.1,0.5,13.6,303,118,Breakfast,817
2024-12-10,907,Tomato,Vegetables,180,8.7,46.7,15.9,2.6,47.3,25,93,Dinner,817
2024-02-05,647,Yogurt,Dairy,156,19.8,91.3,40.1,3.1,34.6,440,84,Snack,503
2024-02-16,671,Pork Chop,Meat,562,12.9,7.6,49.9,8.5,42.6,116,226,Lunch,274
2024-08-31,702,Banana,Fruits,495,30.5,34.1,42.3,4.8,49.2,210,283,Lunch,775
2024-04-23,458,Orange Juice,Beverages,488,43.8,17.6,8.7,6.2,48.9,946,235,Lunch,321
2024-12-30,281,Cheese,Dairy,119,47.4,68.2,43.6,8.1,27.2,937,241,Dinner,401
2024-02-27,495,Cheese,Dairy,471,48.0,98.0,6.8,2.6,30.5,225,7,Breakfast,782
2024-06-16,456,Apple,Fruits,511,45.6,90.7,9.7,3.3,42.1,529,99,Snack,623
2024-06-24,835,Water,Beverages,423,29.7,83.2,1.0,3.4,30.9,704,150,Breakfast,905
2024-02-22,966,Broccoli,Vegetables,188,48.4,58.6,14.8,3.9,36.5,340,276,Dinner,254
2024-10-23,876,Cookies,Snacks,65,7.4,34.0,16.8,7.2,21.3,882,212,Breakfast,538
2024-01-07,902,Pasta,Grains,310,40.8,86.4,22.1,7.0,17.3,563,225,Lunch,609
2024-04-29,683,Broccoli,Vegetables,259,48.3,54.1,37.8,3.2,40.1,516,280,Snack,355
2024-01-05,157,Orange Juice,Beverages,538,22.4,58.5,44.6,0.3,41.7,704,196,Breakfast,558
2024-09-26,823,Chocolate,Snacks,293,22.3,54.4,42.2,8.0,22.7,811,250,Breakfast,649
2024-02-16,357,Butter,Dairy,385,30.3,21.2,15.3,4.8,24.4,390,282,Dinner,103
2024-01-29,474,Chicken Breast,Meat,150,26.1,52.8,1.1,8.3,48.5,882,173,Lunch,639
2024-06-27,882,Rice,Grains,517,12.6,55.3,13.6,9.2,42.1,139,84,Dinner,962
2024-09-26,312,Cheese,Dairy,341,8.3,98.2,41.6,2.4,17.2,263,8,Lunch,243
2024-02-29,534,Orange,Fruits,580,9.4,82.8,39.4,4.3,11.2,435,83,Snack,284
2024-12-26,38,Rice,Grains,561,17.0,23.8,7.8,9.6,3.5,131,118,Breakfast,771
2024-05-21,70,Potato,Vegetables,336,10.9,41.2,44.0,5.0,0.5,946,273,Dinner,814
2024-11-06,699,Paneer,Dairy,106,8.1,42.5,38.3,8.3,17.8,728,6,Snack,613
2024-09-01,835,Orange,Fruits,166,27.1,25.9,36.9,0.2,22.1,970,127,Lunch,727
2024-04-01,453,Butter,Dairy,142,28.1,25.1,11.6,5.3,24.8,96,256,Dinner,455
2024-02-22,283,Orange Juice,Beverages,363,15.9,14.2,39.2,6.5,8.0,623,59,Lunch,916
2024-05-29,837,Eggs,Meat,518,48.8,40.4,10.1,4.1,32.9,412,143,Snack,621
2024-12-14,732,Paneer,Dairy,543,27.0,25.0,2.2,1.2,27.0,361,183,Dinner,325
2024-06-29,407,Chicken Breast,Meat,268,8.6,41.7,36.9,6.9,43.4,582,164,Breakfast,379
2024-12-21,483,Milk,Dairy,248,19.4,56.5,41.7,7.5,18.5,636,39,Dinner,589
2024-10-20,658,Orange,Fruits,383,12.2,79.9,6.3,5.6,45.5,89,40,Lunch,276
2024-12-16,828,Milk,Dairy,442,47.7,48.7,32.2,5.4,1.1,18,178,Lunch,325
2024-01-18,919,Coffee,Beverages,269,43.0,27.2,21.8,6.9,22.7,277,221,Snack,684
2024-07-08,982,Cookies,Snacks,600,38.5,37.6,32.0,9.7,46.9,449,167,Snack,111
2024-03-20,928,Milk,Dairy,570,38.6,13.3,25.6,5.3,38.6,592,137,Breakfast,911
2024-10-03,164,Milkshake,Beverages,284,6.0,14.4,25.9,8.7,23.3,449,180,Snack,538
2024-09-22,862,Yogurt,Dairy,410,12.9,77.7,6.2,7.7,6.3,104,0,Lunch,219
2024-04-17,493,Banana,Fruits,521,8.9,43.8,31.7,5.8,18.6,525,245,Dinner,504
2024-12-17,596,Bread,Grains,469,29.3,85.4,23.8,2.1,3.9,529,156,Dinner,600
2024-06-30,866,Popcorn,Snacks,320,9.1,57.8,49.0,6.9,13.0,310,171,Breakfast,600
2024-04-16,470,Butter,Dairy,296,31.1,19.9,9.0,1.3,38.4,166,276,Dinner,575
2024-04-01,34,Orange Juice,Beverages,277,40.8,42.2,13.3,4.2,8.2,176,6,Breakfast,220
2024-11-24,398,Beef Steak,Meat,94,9.7,24.5,30.3,3.2,7.3,661,52,Dinner,639
2024-10-25,451,Grapes,Fruits,328,47.4,5.1,16.0,2.9,5.9,946,169,Dinner,991
2024-02-02,603,Beef Steak,Meat,134,2.2,15.4,12.6,8.3,21.3,587,154,Lunch,929
2024-06-14,492,Carrot,Vegetables,412,20.5,96.9,21.6,9.2,48.2,41,72,Snack,725
2024-01-26,443,Oats,Grains,347,45.3,31.7,37.9,9.6,5.7,79,291,Lunch,327
2024-05-10,894,Popcorn,Snacks,496,12.4,52.1,36.2,8.0,20.2,548,265,Snack,872
2024-06-30,404,Milkshake,Beverages,512,44.0,11.5,9.7,5.3,42.7,564,191,Dinner,777
2024-01-26,579,Oats,Grains,170,46.9,44.0,18.8,8.1,25.6,974,295,Lunch,285
2024-02-16,62,Cheese,Dairy,55,40.1,70.0,7.8,2.9,29.3,230,289,Dinner,417
2024-09-03,517,Cheese,Dairy,382,14.2,99.7,6.7,4.2,11.3,782,206,Dinner,755
2024-04-19,480,Pasta,Grains,272,14.7,61.6,35.8,0.2,4.8,823,79,Lunch,517
2024-06-07,233,Orange,Fruits,280,13.3,90.3,47.2,1.5,21.4,723,286,Dinner,746
2024-04-21,516,Pork Chop,Meat,149,3.6,73.9,45.1,4.9,5.6,645,226,Breakfast,742
2024-05-17,998,Banana,Fruits,406,41.4,11.0,39.4,0.4,13.6,106,215,Dinner,328
2024-11-17,431,Strawberry,Fruits,262,48.1,35.3,16.9,2.5,6.6,760,230,Snack,255
2024-09-16,816,Potato,Vegetables,242,49.2,87.8,12.1,10.0,34.6,912,4,Snack,565
2024-09-22,372,Orange Juice,Beverages,348,30.7,21.6,46.7,3.8,27.8,44,296,Breakfast,601
2024-06-02,6,Oats,Grains,81,44.6,86.9,47.7,7.0,18.0,58,126,Dinner,745
2024-02-11,496,Milkshake,Beverages,434,36.6,92.3,39.9,4.3,10.7,733,211,Snack,847
2024-04-23,455,Pork Chop,Meat,409,22.7,21.6,48.5,5.7,2.9,435,181,Lunch,550
2024-04-20,454,Broccoli,Vegetables,300,24.6,96.1,23.2,5.6,10.2,248,268,Breakfast,415
2024-10-03,69,Milkshake,Beverages,444,12.9,68.7,10.6,4.5,5.3,692,253,Lunch,186
2024-08-23,559,Apple,Fruits,340,33.9,28.5,43.1,3.4,7.3,545,242,Breakfast,992
2024-03-30,172,Beef Steak,Meat,550,19.1,47.9,22.0,1.4,27.7,688,179,Dinner,220
2024-05-23,355,Nuts,Snacks,383,48.1,83.9,17.7,3.9,6.0,466,151,Breakfast,217
2024-07-05,477,Banana,Fruits,221,36.7,66.2,33.6,0.6,19.3,435,197,Dinner,549
2024-04-24,643,Strawberry,Fruits,464,19.8,98.5,15.7,1.7,15.0,652,122,Dinner,142
2024-10-01,184,Chocolate,Snacks,226,24.2,45.4,3.7,5.0,37.2,596,114,Snack,476
2024-03-27,801,Tomato,Vegetables,215,23.0,45.7,49.1,8.3,45.1,882,12,Lunch,106
2024-07-23,904,Pasta,Grains,514,28.7,28.8,17.7,1.6,39.3,720,148,Dinner,868
2024-08-05,331,Pork Chop,Meat,293,1.3,82.4,23.3,6.2,29.4,95,95,Breakfast,229
2024-05-20,959,Milk,Dairy,540,2.4,78.9,48.5,5.9,36.7,737,252,Lunch,209
2024-09-13,235,Milk,Dairy,186,45.4,36.8,44.8,2.4,14.1,554,119,Breakfast,735
2024-08-18,58,Salmon,Meat,549,35.1,84.8,26.4,0.2,45.9,331,153,Breakfast,891
2024-03-19,599,Yogurt,Dairy,382,35.3,50.5,5.5,8.8,2.4,543,108,Breakfast,947
2024-10-16,56,Water,Beverages,317,42.9,44.9,3.0,2.9,40.0,562,170,Lunch,220
2024-03-02,676,Water,Beverages,133,44.4,76.9,39.0,0.1,15.3,909,81,Dinner,737
2024-03-05,894,Nuts,Snacks,68,32.8,43.4,40.2,2.9,22.6,551,62,Breakfast,245
2024-04-27,78,Rice,Grains,222,17.4,51.6,39.0,4.9,25.7,325,272,Lunch,972
2024-06-12,67,Milkshake,Beverages,130,39.0,80.1,15.7,6.1,5.2,239,251,Breakfast,565
2024-03-09,417,Eggs,Meat,488,4.6,31.6,8.2,2.7,32.7,93,118,Breakfast,602
2024-07-01,774,Salmon,Meat,86,21.2,38.1,49.1,6.2,41.8,896,131,Breakfast,214
2024-01-22,889,Milk,Dairy,459,9.6,70.8,4.2,7.2,8.3,718,205,Lunch,815
2024-03-14,511,Cookies,Snacks,361,31.3,5.7,15.7,7.4,28.1,867,183,Dinner,247
2024-12-20,482,Eggs,Meat,510,45.9,26.3,43.3,7.9,0.8,641,282,Lunch,446
2024-11-20,438,Yogurt,Dairy,381,22.1,98.8,40.8,6.3,3.1,916,268,Lunch,907
2024-12-10,513,Popcorn,Snacks,258,15.8,28.7,11.7,3.3,1.0,359,136,Dinner,344
2024-05-15,739,Rice,Grains,517,33.7,59.1,36.7,3.8,41.2,291,276,Dinner,689
2024-03-19,96,Salmon,Meat,460,8.9,88.0,12.2,1.2,17.8,565,293,Snack,814
2024-03-17,194,Popcorn,Snacks,131,27.0,25.1,8.3,5.0,12.4,944,241,Snack,718
2024-03-19,984,Grapes,Fruits,253,40.2,62.3,39.6,5.8,3.8,713,256,Dinner,203
2024-06-11,351,Milkshake,Beverages,428,14.1,85.3,7.3,1.0,42.3,707,37,Lunch,746
2024-07-02,928,Milkshake,Beverages,559,33.9,21.6,5.9,7.8,19.3,932,289,Snack,810
2024-10-21,391,Salmon,Meat,113,30.7,81.4,30.5,9.4,1.7,753,200,Dinner,433
2024-05-12,646,Grapes,Fruits,496,5.3,42.6,35.6,6.2,18.2,735,277,Snack,369
2024-09-13,397,Paneer,Dairy,577,19.5,22.8,8.1,0.3,43.9,722,173,Lunch,975
2024-01-23,383,Broccoli,Vegetables,389,21.0,95.2,2.6,6.3,7.7,303,16,Lunch,663
2024-04-08,702,Banana,Fruits,205,43.8,78.6,20.6,8.1,33.4,528,270,Lunch,395
2024-03-29,357,Banana,Fruits,429,39.8,97.1,39.1,0.3,20.2,861,123,Breakfast,900
2024-06-29,804,Oats,Grains,392,41.3,34.0,38.2,3.0,7.3,936,104,Breakfast,675
2024-09-17,361,Chips,Snacks,136,47.9,48.7,37.0,5.2,12.2,950,178,Breakfast,729
2024-12-20,163,Water,Beverages,88,37.1,29.4,31.9,3.1,25.6,638,165,Breakfast,527
2024-07-14,910,Eggs,Meat,497,32.3,43.2,22.3,5.7,22.7,580,169,Lunch,720
2024-07-01,108,Strawberry,Fruits,101,5.8,14.2,4.3,7.7,2.7,366,218,Snack,520
2024-08-16,274,Chocolate,Snacks,509,12.8,76.5,29.9,6.6,42.6,121,234,Snack,600
2024-04-15,416,Rice,Grains,378,20.1,30.7,25.9,9.8,35.0,181,208,Breakfast,905
2024-10-09,894,Strawberry,Fruits,119,44.5,73.0,6.3,2.4,20.0,667,23,Snack,454
2024-01-28,446,Beef Steak,Meat,289,20.1,49.7,29.4,2.3,37.3,428,231,Breakfast,754
2024-03-02,458,Rice,Grains,590,47.2,11.5,11.3,0.2,43.5,959,27,Dinner,701
2024-10-23,758,Oats,Grains,454,36.7,54.2,45.8,8.6,24.2,959,226,Breakfast,903
2024-01-22,881,Strawberry,Fruits,381,26.9,41.3,30.9,5.0,38.1,111,245,Lunch,281
